Ch1,Ch2,Ch3,Ch4
0.0,0.0,0.0,0.0
0.05331068344918844,0.08258648067191504,-0.06683733775199908,-0.0012992873192142046
-0.02523619549674439,0.10314511062287457,-0.08907371289540746,-0.0018281720483518669
-0.2430813946140298,-0.0732873102462989,0.005795318489730292,-0.0022085383706194036
-0.27567070259529286,-0.03077985572706749,0.01627856013128445,0.000671400236282296
-0.23183226051775263,0.020355334523151913,0.006971215301218354,0.001284379485137459
-0.03822857520399344,-0.06067434660142902,-0.0005618183964780382,0.0010028981648192387
-0.3342779291255908,-0.01217265058257023,-0.01694448756363999,-0.001641462127155067
-0.0747843796982934,-0.2524213366452934,0.040647640645128144,-0.00023194583941008067
-0.3045272566395681,-0.054939303963968684,0.047700706000754295,0.0011153305546884784
-0.1780134742058566,-0.027595809117748664,-0.0005206584555652311,-0.0016288721463544346
-0.16241276558250572,-0.16911338292625577,-0.03215576038001808,-0.002140916106599857
-0.22087670939840928,-0.20977064645785054,0.005407088627731182,-0.0005847030292499465
-0.3255812752480115,-0.26220439555490027,0.02456155579731953,-0.0046915098396938075
-0.2661162811835307,-0.12827391222278453,-0.07097320305239037,-0.007442248186916736
-0.4476312568887176,-0.21152953854509768,-0.04211441643671943,-0.008767049472949111
-0.5816626360108359,-0.17237629162106669,-0.029098151909559986,-0.006602191830297128
-0.6775965612536267,-0.08183416975709136,-0.0835426917448216,-0.008453019644775395
-0.0738295632556386,-0.06138651494851396,-0.04444865651499892,-0.0045566969804503865
-0.5247799412378708,-1.061800286184666,0.28587987971295625,-0.019861223041604505
-0.010640306363514165,0.09586771389078066,-0.0716531834997771,0.00031970088059001174
-0.024873783352580326,0.17307377591389586,-0.10552257777181487,0.0020963201463714844
-0.22095454340256587,-0.03427403022168368,0.00788410628443239,0.001973826123466791
-0.22626470637469787,-0.06132064707981891,0.10493583692517303,0.0004592831163417678
-0.005570179888033472,0.013844795159823781,-0.010437424083153434,-0.0004939484296635737
0.14520181161802218,-0.1718113737857371,0.030481654315056384,-0.0013633102955002648
0.12675072003884152,-0.049985159101520044,-0.04197693825902138,-0.00020268038953205313
0.2999675592865466,-0.2599245793435863,0.014657671815323198,-0.00010908999809920456
0.5145411024219908,-0.2844221746759388,0.015127422416715377,0.0017609230708818392
0.7786070631536385,-0.243659984740051,-0.05950298960940421,-0.0016621335558111752
0.5220052009106368,-0.3104205287848765,0.03144202452254404,-0.0004435531592408546
0.4544009275263141,-0.510031015564553,0.12539068531561398,0.0002199849771927076
0.44696004721472155,-0.30919710597223565,-0.006484302459399836,-0.002421745804971259
0.3402828554724771,-0.3578907364608107,0.022897138739930552,-0.0011714535170838356
0.24721501243335245,-0.27434197225666124,0.042899362051881246,0.0008095692911178283
0.008087533959236032,-0.40462384016327885,0.11344265218009224,-0.0011590650234291444
0.26049559604314315,-0.42734216809770414,0.035151952612641264,-0.0009435236121696457
0.10400250666849138,-0.41158936692311054,0.08847923801088209,-0.0017117093703126602
0.20171074334294084,-0.3628089070400457,0.0317891067609332,-0.0034173904953437796
0.19277928640940212,-0.22889495619117628,-0.019784544098406846,-0.0019513097950499252
0.062194276137870125,-0.48766398909128644,0.10831296356758556,-0.0005086256327936161
0.08079793084017264,-0.4286708315722737,0.027952749485361326,-0.0032090606653914057
0.027655560109729728,-0.40736899106198643,0.06901074119758516,-0.0008190650989681361
0.10450501596302944,-0.2618259233577834,-0.01712588968799085,-0.004093166892620908
0.016517021686371324,-0.3524165053117027,0.0016878325287699202,-0.0038136000806567177
0.3500334377317464,-0.36538088428299814,0.026562223203737335,0.0013613508292394244
0.3048930852896386,-0.010393889719930403,-0.08173669653311579,0.0012747581050619934
0.587888346196862,-0.10023566594326347,-0.03153460440556347,0.0020983440429157138
0.5222548032219891,-0.2662699452484506,-0.03273167982636119,-0.00025964124710436954
-0.003496249663569433,-0.0469870492792562,0.023501071400036867,0.0032576288421248037
0.03488829276714632,-0.2170291731827897,0.035381454593829034,0.0012782811612068853
-0.1624183857945049,-0.2744593739349447,0.07920053589554915,3.812628295594804e-05
-0.1552644079514907,-0.18062319939173166,0.023389737567903208,0.00022914122437453494
-0.16012976047838412,-0.29629146588133703,0.05918362519687211,-0.0003329530116827986
-0.13511284254429282,-0.0643579856338235,-0.02672297572033024,-0.0031207524422678353
-0.16580285597369007,-0.08707860442912078,-0.043222356082871956,-0.0013998845521293061
-0.02003458671782519,-0.12169549350320909,-0.034781071330216184,-0.0014238482559388785
-0.12949442307347322,-0.1904517420621707,0.06536191858519655,0.00022972725254790521
0.2553806635392942,-0.20226753369301473,-0.0019537068089348687,-0.0012500660467072277
0.36212246273021526,-0.39926175113584506,0.03758264545967181,-0.0002668491503582081
0.24673039787389248,-0.2418450037952608,0.0543563150529816,0.0017193610785974172
