Ch1,Ch2,Ch3,Ch4
0.0,0.0,0.0,0.0
0.0318218845138517,0.008218560985493131,-0.002891149054728906,-0.0004122937583729935
0.03983589453002154,0.0017178097647045744,-0.007097653905635223,0.0004807481697475999
-0.14556313393912274,-0.03667836094763202,0.028449590730525345,0.0006149237111061624
-0.05681958409200816,0.09646783260289528,-0.020074234263134767,-0.00020693469402956234
-0.039629142093503995,-0.064275499603171,0.04341863842586764,0.0013137159066633549
0.04850463588822908,-0.0697707500929283,0.049532075137733396,0.0017961075580827986
0.11437243621455441,0.056446675002901604,-0.011228917927297055,0.0012379671838817644
0.24534381117258525,0.06733771794754759,-0.009939105554568025,0.0023145107496754264
0.2797534096693753,0.020097423217272162,-0.021875146628932283,0.0009531937700641148
0.3202090085373773,0.1382846279676883,-0.07541110018431575,0.0010616213449754475
0.4455640302483488,0.0879960952614472,-0.06324143466551538,0.0005252307128863886
0.3617491303198745,-0.041577226613793775,-0.012169142075557979,0.0009894395411184395
0.2831288025355031,-0.021639414586127177,0.014223000449771839,0.002509383697109308
0.24900776829096474,0.03994785360555081,-0.01284531651654983,0.0018402851595263575
0.1765910456683025,0.04245736128263873,-0.02085401858967816,0.0018010340670821118
0.1476464461931838,0.07428833595507263,-0.031255498538938865,0.0014871829975439104
0.004146057620390854,0.03812472793581165,-0.006447689982275846,0.0004571695968891965
0.03383956721565499,0.14157003469887797,-0.05442477315970918,-0.0009074750271989158
-0.2546888222756142,0.10171378129488998,0.03777634181399675,0.000488034584317522
-0.25311522629748284,0.08262029105431494,0.01978645566787617,-2.786040879743747e-05
-0.11237373972919598,0.06273561080164163,0.006632048169599574,-0.0006431109629344092
-0.06373719123960374,0.009826225364353052,0.01606948562776349,4.932524445888558e-06
0.12780240165750836,0.0842405064479852,-0.01940840812270625,0.00037176834782919825
0.055049950331696684,0.01726087553878541,0.01064535408800844,0.001114466894207459
0.1405804623385624,-0.01627598517668898,-0.009108855148195835,-0.00013370452277525828
0.10408443188565059,0.002568375943948681,0.014984106425857605,0.0011323047178779522
0.06228834591856355,0.05164932329114904,0.011753250683663759,0.0014755163377562577
0.1594942931768139,0.06386612978753108,-0.02426407069167888,0.0003635385948393304
0.1968717256105476,-0.027007913253388215,0.018263388728919375,0.001278992094086699
0.18417523899544624,0.02909968167332985,-0.016273495619517533,0.0014135425764952116
0.3590187787655067,-0.016288194828034397,-0.028079125534074448,0.0011136654084794892
0.19457538075232556,0.01564781540043778,0.006862280307018128,0.001019660328735666
0.16900646087986457,0.0301228403321552,-0.0015316513387135975,0.001985675144075752
0.2648960007100776,-0.04034377059476568,0.00034547046902296967,0.0014426394667836771
0.23255749013893068,0.06684026051418747,-0.03861297511310428,0.001129916017471849
0.2860748106070906,0.04180137556892771,-0.022358912457218463,0.0017631095803646525
0.2995203453927952,-0.017408490389891527,-0.016044352138828852,0.0021485252645991764
0.16636882960171073,0.05681673681937753,-0.026904130203167943,0.00039025183677279975
0.0593441721794274,0.020127709315765192,0.02551208866160843,0.0019816318115786153
0.11299648229212289,0.03667549988295769,-0.007763232310690032,0.0012034629059419653
0.21953981367322314,0.06841681533676197,-0.03585697091675547,0.001106569563830872
0.026263281181431966,0.09481137396658157,-0.02600308504194121,0.0008275997317811917
0.1564794507026858,0.14647883082934587,-0.0413635764519275,0.0016229329582928029
0.17033741808522726,0.08513113575195089,-0.030919309097444527,0.0012340749578279052
0.23485440783435022,0.07548042490100948,-0.022427767264729767,0.0020465219016155447
0.17151768981214421,-0.025097493081161524,0.03179773035526515,0.0013833749679144135
0.21699160477816554,-0.010215743595005135,0.0037409730152969532,0.0012245992991874537
0.25179075978004994,0.08504207836197207,-0.03959036187076378,0.0009839395631317926
0.189347200151821,0.07074221941777678,-0.022985739165251273,0.0006068087538361409
0.3718626511494825,-0.029924561743753957,-0.02691414493639144,0.001034051166268053
0.2143196377220082,-0.07032804923641846,0.01944206717134595,0.0019454538987481763
0.17335455076269163,-0.028800182390352723,0.011346549405180593,0.001611951840103198
0.275881884511928,0.03644010544530428,-0.03796573144861804,0.001372906539830926
0.21170219696043555,0.1445480337139159,-0.06302856287398306,6.048876515499997e-05
-0.012768767549586368,0.003091728970427973,-0.004998079067721592,-0.00019431844103518222
0.0031707977210953474,-0.06546547252099912,0.03793791881862338,0.00018116603353978132
0.06545001802418325,0.04793987856326997,-0.022132654031967885,0.00016231771801267407
0.1694470337632368,-0.026845968415394945,-0.003657063895174081,0.0014569437780981814
0.21732004681303319,0.09537624256508948,-0.04315941058880985,0.0005988417079912688
0.23505100959656072,-0.011245192305622992,-0.021837066939406447,0.0009274910843528078
0.2678266574041093,0.07059570776061147,-0.03871583724268912,0.00037869352372298885
0.34983403553265396,0.06778659704140867,-0.03920738857303201,0.0013677131857567132
0.23292789727164662,-0.040062924639091835,0.01665684449507365,0.0018575552317649602
0.43003161767162557,0.016770322333639297,-0.03304901530059738,0.001229549820970754
0.3494265957177855,0.03904802617029421,-0.01774328030139299,0.0013039758439917998
0.3218015041740708,-0.04220441554554423,0.021458215982237044,0.00292682658232133
0.29886548489451287,0.10043138926649778,-0.0437009397637442,0.0018210997327498149
0.188710833132825,0.08139657618125413,-0.03647146481048818,0.0008305975660315851
0.025447865561040495,0.04704921211074548,0.015369466399657505,0.001392342964259254
-0.02754419477426836,0.11693754809053966,-0.014136388799877194,0.00026259001405635107
0.045126852845620014,0.08818633626138042,-0.006041773855065378,0.00100684067438355
-0.02181403770144291,0.001742324694139428,0.028179435327265027,0.0015492388185706849
0.009133437247782433,0.15204892915322146,-0.03040902933253324,0.0002010559116807383
-0.09982741720142524,0.022543729407464203,0.010809685735736155,0.0002685864670231194
-0.01949860487833878,0.13689305880231675,-0.015096230503926217,0.0006977660403142138
0.09746810989448533,0.12430521375754557,-0.03712103363550248,-0.00018681243235811525
0.23052705382118296,0.011313483117972166,-0.015068991015464933,0.00027963473637523077
0.08082688278976535,0.04346572984632688,-0.011835822838121006,-0.00043890420799323407
0.16058231365542622,0.08034004315005654,-0.03786672328872313,0.001338770376769108
0.12051088606163408,0.08469589790472636,-0.012756921280648039,0.0009869004652781348
0.1184281285271245,0.09166474949127283,-0.025905716644535504,0.0015960943590395754
0.1589045985385001,0.0804024780538516,-0.012144187999201417,0.0014941512403216668
0.041563882909962185,0.11811932676029703,-0.015179248709139689,0.0008264892376300815
0.13396759696053645,0.1367751484925828,-0.037723696151716925,0.0006859829089982425
0.0982621618888499,0.02505029596299166,0.026053976452264323,0.0016326399719924713
0.185604694287981,0.08787431775219845,-0.027064313358495837,0.001001838596463653
0.2745767848774022,0.01764838293791735,-0.007396745401904545,0.0014739684466504176
0.2908402837820593,0.0587124377012352,-0.02629128863802732,0.0012864046384980497
0.25209339644506423,0.08625474248038514,-0.03154845554305928,0.0008727078355214165
0.2868021588941763,0.06616163873529092,-0.035313579181933154,0.0009210300736677451
0.16058806596824898,0.02565161141101317,-0.009626855379564604,0.0013073412070141886
